500,0.5391826486224471,0.04040901940923641
502,0.4768829637903349,0.035382529413354236
504,0.4485588852337747,0.03549069157142787
506,0.3962439730436256,0.023588486460156988
510,0.435683439145347,0.036481099233647785
512,0.37900027355009464,0.028874172703209522
514,0.3566923454425425,0.030083446394704616
516,0.31217388471771956,0.027509637881169557
520,0.3398847858244393,0.02514831832917125
522,0.2917226813636463,0.01553358099184926
524,0.2739389629945766,0.019180653875750187
526,0.24098343168351882,0.01718773732924722
530,0.2578320917320531,0.013563586916654519
532,0.22242918141587492,0.009868407556960557
534,0.21308069452961678,0.019884194112317594
536,0.1814130230111607,0.016109837385329784
540,0.19077149916328764,0.010192676113747717
542,0.1612993480877592,0.00969669280980237
544,0.1549795347806804,0.004717321148268033
546,0.11545464514315401,0.0045192984887932885
550,0.1410039643095342,0.0033278429202769355
552,0.11252252759241069,-0.006567456868764823
554,0.09997314483762247,0.008263308692451315
556,0.0980678825258771,0.01231503152042683
560,0.09443555572893975,0.0030234297069284405
562,0.0789618704456673,0.008566283584464207
564,0.061829477024828966,-0.008566109836374125
574,0.01991626936354328,0.0
1500,0.5627285560443112,0.029101031008315847
1502,0.5189081473002635,0.021720237040781853
1504,0.48914414913512955,0.017888940847933743
1506,0.4538968193439297,0.013320206516312383
1510,0.4569585469726265,0.024215189024604733
1512,0.4187683353989266,0.020801492476675953
1514,0.39447047430233206,0.015311986603862626
1516,0.35775646706854325,0.006610627965646543
1520,0.35903723347724,0.017240527082303503
1522,0.32780258633151105,0.013055790236388143
1524,0.3067421998907649,0.011118702837359606
1526,0.27649417608359234,0.0029920704842277823
1530,0.272388454042986,0.011334525848703203
1532,0.24934179021310085,0.008986038362949561
1534,0.22595474619249759,0.0040286232599045235
1536,0.20896167828482892,0.004050887544845505
1540,0.19898044082606223,0.008410123729221342
1542,0.17863287414385257,1.0381740159268182E-4
1544,0.16190090013724967,0.0017931195200925898
1546,0.15329784692224524,0.01498327499553237
1550,0.14225190540463806,0.002762314413959438
1552,0.13321752532654635,0.004268879370319167
1554,0.11709518246884479,0.004594876002310802
1556,0.11038291404630393,0.0029556178455961424
1560,0.09753029278559425,0.006118166763582941
1562,0.08934512895379455,0.017390733666351854
1564,0.09067696107697278,0.009939433947404847
1566,0.07039558686120309,-1.0860701063492018E-4
1570,0.06945281805823891,0.004200996733320653
1574,0.061829477024828966,0.009394868658129087
1576,0.05702489902773505,-0.007877043398997273
1580,0.05837333699519332,0.0035202748991103178
1582,0.041180339150293226,0.021264069786749946
1586,0.04099939299139866,-0.02441449380201529
2500,0.5797637454278539,0.013472215888352457
2502,0.5562601186020942,0.006923112137082521
2504,0.5524787391481972,0.011952372081371121
2506,0.5357168279323532,0.014119610756315182
2510,0.4747691149370036,0.00868888972003018
