10442	0.1009607107	-0.0091610156	FALSE	6
42457	0.9106521269	-0.0091393105	TRUE	5
18397	0.9838838353	-0.0091377942	TRUE	11
6421	0.978016231	-0.0091329574	FALSE	8
1582	0.0411803392	-0.0090676752	FALSE	8
22447	0.1274611955	-0.0090317303	TRUE	6
2582	0.0412708122	-0.0089772021	FALSE	8
12415	0.9649670378	-0.0089179407	TRUE	9
27476	0.3912774214	-0.0089002152	TRUE	3
6436	0.9210911992	-0.008894768	TRUE	7
6466	0.7663535001	-0.0088695007	TRUE	4
1563	0.0719543953	-0.0087831318	FALSE	6
6586	0.0068165779	-0.0086755058	TRUE	8
24465	0.8175417405	-0.0085236823	TRUE	4
21444	0.1029147492	-0.0085174464	TRUE	6
24436	0.9497908946	-0.0084078213	TRUE	7
11412	0.0213323695	-0.0084015712	FALSE	9
547	0.1109353467	-0.0081546378	TRUE	4
10407	0.0332802789	-0.0081221435	TRUE	10
24423	0.9749859792	-0.0081042156	FALSE	8
24477	0.6499952286	-0.0079492624	TRUE	3
39437	0.0568618197	-0.0076552937	TRUE	7
3567	0.9810006194	-0.0076467511	TRUE	6
39444	0.0413024833	-0.0075441457	TRUE	6
19443	0.9450151951	-0.0074645482	FALSE	6
13453	0.8957719447	-0.0073880651	FALSE	5
27454	0.1288781478	-0.0073825413	TRUE	5
22427	0.0592397417	-0.0071429828	TRUE	8
7435	0.9408974688	-0.0071081532	TRUE	7
13426	0.9641069739	-0.0069649485	TRUE	8
14433	0.9716886713	-0.0068687228	FALSE	7
16437	0.0987314656	-0.0068588365	TRUE	7
6575	0.0236664363	-0.0068136074	TRUE	7
51453	0.0318477556	-0.0067818875	FALSE	5
30423	0.9805735001	-0.0066680116	FALSE	8
3431	0.0891982179	-0.0066409001	FALSE	7
39485	0.4480822039	-0.0066251774	TRUE	2
16407	0.0268494861	-0.0063924006	TRUE	10
46477	0.2410143275	-0.0063918322	TRUE	3
18416	0.9747576213	-0.0063054452	TRUE	9
4453	0.1864024591	-0.006273409	FALSE	5
52482	0.1003986885	-0.0062403375	FALSE	2
35437	0.0299333987	-0.0062165646	TRUE	7
17413	0.0201132225	-0.0062151941	FALSE	9
7434	0.9480056219	-0.0061891696	TRUE	7
48472	0.9454615636	-0.0061745644	FALSE	3
39445	0.0598161338	-0.0060825309	TRUE	6
18446	0.9088685631	-0.0060769115	TRUE	6
39452	0.0565458071	-0.006072493	FALSE	5
53475	0.0431281177	-0.0060594974	TRUE	3
22405	0.0199313519	-0.005990657	TRUE	10
6567	0.0360416678	-0.005980264	TRUE	6
4593	0.9993380896	-0.0059772631	FALSE	9
24467	0.7466475573	-0.0059532512	TRUE	4
21412	0.0171904927	-0.0059518867	FALSE	9
18434	0.958343316	-0.0059220474	TRUE	7
12422	0.9738969066	-0.0059133696	FALSE	8
11442	0.0818300675	-0.0058309554	FALSE	6
15434	0.0766218267	-0.0058309411	TRUE	7
3443	0.1732040225	-0.0057372632	FALSE	6
18395	0.9885606393	-0.0057351211	TRUE	11
18424	0.9736253095	-0.0056729669	TRUE	8
8423	0.9815476506	-0.0056015378	FALSE	8
9452	0.1753759399	-0.0055886033	FALSE	5
30436	0.9618052755	-0.0055122192	TRUE	7
27406	0.0166119744	-0.0054057849	TRUE	10
21447	0.162761673	-0.0053717856	TRUE	6
15467	0.3717953354	-0.0053046001	TRUE	4
36427	0.9791844937	-0.0052718058	TRUE	8
8482	0.7538938394	-0.0052311994	FALSE	2
11433	0.0562315277	-0.0052035364	FALSE	7
11424	0.047972952	-0.0051946663	TRUE	8
32427	0.9855238325	-0.0051497825	TRUE	8
46457	0.0690898099	-0.0051381927	TRUE	5
46466	0.0906543486	-0.0051303095	TRUE	4
19393	0.9927859571	-0.0051110626	FALSE	11
21403	0.0190032075	-0.0050625126	FALSE	10
28407	0.0156573139	-0.0050139229	TRUE	10
7607	0.0031052671	-0.0050102695	TRUE	10
15437	0.1213002428	-0.0049883223	TRUE	7
12444	0.9208202868	-0.0049512891	TRUE	6
28387	0.0091207397	-0.0049381783	TRUE	12
4585	0.9993380896	-0.0048980485	TRUE	8
28397	0.0115497441	-0.0048580088	TRUE	11
16393	0.0089315631	-0.0047974683	FALSE	11
27457	0.2234605448	-0.0047785091	TRUE	5
7452	0.9123749992	-0.0047564398	FALSE	5
17423	0.0281414486	-0.004740359	FALSE	8
9401	0.0199407224	-0.004732616	FALSE	10
46456	0.0420171399	-0.0047318599	TRUE	5
21415	0.034893691	-0.0047220135	TRUE	9
25426	0.9785203704	-0.0046867074	TRUE	8
5587	0.9953988115	-0.0046676733	TRUE	8
2593	0.0189185699	-0.0046673414	FALSE	9
25427	0.9730404468	-0.0046526946	TRUE	8
42476	0.8087863198	-0.0046205853	TRUE	3
27387	0.011801643	-0.0045945471	TRUE	12
9473	0.3665849423	-0.004592401	FALSE	3
30434	0.9764243316	-0.0045807294	TRUE	7
12453	0.8631820979	-0.0045799349	FALSE	5
22437	0.0823405468	-0.0045615075	TRUE	7
27445	0.1076205617	-0.0045574192	TRUE	6
22413	0.0199313519	-0.0045530438	FALSE	9
48457	0.9406533986	-0.0045182668	TRUE	5
48465	0.9426466786	-0.0045075996	TRUE	4
40447	0.0594940372	-0.004501574	TRUE	6
39446	0.0610094187	-0.0044636116	TRUE	6
51456	0.0360870786	-0.0044488904	TRUE	5
29443	0.0463777163	-0.0044074949	FALSE	6
24437	0.9377488275	-0.0043848606	TRUE	7
28443	0.0768149061	-0.0043267822	FALSE	6
24397	0.9905561584	-0.0042996573	TRUE	11
9431	0.0776324747	-0.0042632348	FALSE	7
31436	0.9750954583	-0.0042529342	TRUE	7
7421	0.9829167514	-0.004232437	FALSE	8
27383	0.0071771903	-0.0042306043	FALSE	12
13425	0.9686071796	-0.0042211336	TRUE	8
39455	0.0971119093	-0.0041860166	TRUE	5
22385	0.0090699691	-0.0041785161	TRUE	12
21426	0.0588044217	-0.0041459974	TRUE	8
46453	0.0373676751	-0.0041376246	FALSE	5
45443	0.0323753843	-0.0041351485	FALSE	6
26447	0.9477609322	-0.0041231105	TRUE	6
13417	0.9738851567	-0.0041100253	TRUE	9
22397	0.018001404	-0.0041082163	TRUE	11
36447	0.934822565	-0.0040975165	TRUE	6
24415	0.98299452	-0.0040969944	TRUE	9
3453	0.234289932	-0.0040802313	FALSE	5
23437	0.0576654792	-0.0040599856	TRUE	7
12431	0.9560136268	-0.004041221	FALSE	7
42466	0.8961776623	-0.0040235945	TRUE	4
5603	0.9973383395	-0.0039995001	FALSE	10
12477	0.6341009932	-0.0039773246	TRUE	3
8421	0.9831857524	-0.003963436	FALSE	8
33404	0.0083503513	-0.0039474098	TRUE	10
13457	0.8522083221	-0.0039425418	TRUE	5
21454	0.1516705688	-0.0039299291	TRUE	5
18567	0.0171826145	-0.0038943869	TRUE	6
51463	0.0695570754	-0.0038430843	FALSE	4
4605	0.9993380896	-0.0038188339	TRUE	10
37427	0.9874320081	-0.0038087962	TRUE	8
53482	0.0414834742	-0.003808417	FALSE	2
51437	0.0169524493	-0.003760664	TRUE	7
15402	0.0160970685	-0.0037450518	FALSE	10
14423	0.9868931714	-0.0037170365	FALSE	8
52474	0.0407830253	-0.0037147382	TRUE	3
16435	0.0758922082	-0.0036306906	TRUE	7
8431	0.9709573417	-0.0036143061	FALSE	7
51457	0.0731670976	-0.0036100222	TRUE	5
10453	0.1645666977	-0.0035685369	FALSE	5
12454	0.8854301029	-0.0035311151	TRUE	5
19415	0.9862939324	-0.0034840187	TRUE	9
15454	0.1754108045	-0.0034472401	TRUE	5
19425	0.9756841947	-0.0034234644	TRUE	8
48452	0.9904471734	-0.0034102862	FALSE	5
29406	0.0088164223	-0.0033933139	TRUE	10
16453	0.1616137885	-0.0033860794	FALSE	5
11391	0.0077818043	-0.0033490007	FALSE	11
5591	0.9927617942	-0.0033345066	FALSE	9
5463	0.1937322671	-0.0032759096	FALSE	4
20453	0.9421248148	-0.0032733804	FALSE	5
21393	0.0104309494	-0.0032643683	FALSE	11
51474	0.0836406427	-0.0032627942	TRUE	3
14412	0.9917932021	-0.0032537983	FALSE	9
27436	0.0751542538	-0.0032500981	TRUE	7
4441	0.1076217682	-0.0032250493	FALSE	6
7601	0.008580784	-0.0032169138	FALSE	10
14385	0.994268846	-0.0031854232	TRUE	12
14432	0.9791276468	-0.0031674923	FALSE	7
42453	0.9565660367	-0.0031281546	FALSE	5
4567	0.976481567	-0.0031276988	TRUE	6
24414	0.9884774065	-0.0031037878	TRUE	9
27435	0.0672659515	-0.0030870097	TRUE	7
49466	0.9722966689	-0.0030621873	TRUE	4
2563	0.0934454969	-0.0030400912	FALSE	6
21463	0.2469872595	-0.0030392475	FALSE	4
21385	0.0104309494	-0.0030319291	TRUE	12
30443	0.9509567641	-0.003027981	FALSE	6
18603	0.002345529	-0.0030210443	FALSE	10
24426	0.9742299603	-0.0030141863	TRUE	8
20463	0.9028778811	-0.0029964065	FALSE	4
45427	0.0160659383	-0.0029197205	TRUE	8
7592	0.0125757595	-0.0029163242	FALSE	9
15407	0.0268494861	-0.0028833589	TRUE	10
30435	0.9678044385	-0.0028734887	TRUE	7
34425	0.0199169874	-0.0028642379	TRUE	8
18455	0.8737516648	-0.0028531926	TRUE	5
34416	0.0124436297	-0.0028177724	TRUE	9
22412	0.0140320161	-0.0027934102	FALSE	9
6556	0.0577966822	-0.002772294	TRUE	5
53474	0.0141918161	-0.0027690825	TRUE	3
27413	0.0202775102	-0.0027570938	FALSE	9
30396	0.9954401282	-0.0027541549	TRUE	11
42452	0.9761976742	-0.0027499007	FALSE	5
29422	0.0122883294	-0.0027455988	FALSE	8
31413	0.9955898152	-0.0027366409	FALSE	9
21411	0.0199268536	-0.002736361	FALSE	9
8441	0.9561484549	-0.00272788	FALSE	6
24464	0.861104688	-0.0027218772	TRUE	4
24455	0.8898925247	-0.0026634636	TRUE	5
12473	0.7330887384	-0.0026524932	FALSE	3
5586	0.9920643049	-0.0026370173	TRUE	8
3456	0.2581629493	-0.0026356828	TRUE	5
40457	0.1027269165	-0.0026350402	TRUE	5
35482	0.2308658394	-0.0026274156	FALSE	2
52465	0.0360647327	-0.0026235614	TRUE	4
47463	0.0359510407	-0.0026211908	FALSE	4
15457	0.2811537616	-0.0026203081	TRUE	5
28405	0.0104510266	-0.0026176913	TRUE	10
29493	0.4318065505	-0.0026078584	FALSE	1
53485	0.0902421592	-0.0025703973	TRUE	2
5431	0.0540501625	-0.0025546858	FALSE	7
3464	0.2928372608	-0.0025280856	TRUE	4
22396	0.0090678673	-0.0025042994	TRUE	11
38427	0.9929005104	-0.0024975029	TRUE	8
12414	0.981052338	-0.0024791135	TRUE	9
9583	0.9963832126	-0.0024778694	FALSE	8
8542	0.1658855362	-0.0024725969	FALSE	4
16402	0.0148178338	-0.002465817	FALSE	10
1575	0.0524346084	-0.0024184537	TRUE	7
27375	0.0053961473	-0.0023997259	TRUE	13
18415	0.9821331331	-0.0023879461	TRUE	9
6585	0.0132935055	-0.0023834544	TRUE	8
3552	0.9480696919	-0.002383057	FALSE	5
9421	0.0555756677	-0.002372595	FALSE	8
19383	0.9970234908	-0.0023356297	FALSE	12
40416	0.0061274632	-0.0023166928	TRUE	9
49462	0.9903627892	-0.0023034306	FALSE	4
24393	0.9958606976	-0.0022814525	FALSE	11
36443	0.9652874072	-0.0022812528	FALSE	6
45407	0.0048864593	-0.0022662186	TRUE	10
14407	0.9918581282	-0.0022558066	TRUE	10
12592	0.0090157424	-0.0022301031	FALSE	9
21435	0.0803814125	-0.0022154737	TRUE	7
28377	0.0053961473	-0.0021946396	TRUE	13
12587	0.0077778185	-0.0021271118	TRUE	8
52467	0.0842653306	-0.0021119344	TRUE	4
23412	0.0085323987	-0.0020903028	FALSE	9
39412	0.0041751494	-0.0020868039	FALSE	9
28386	0.0039892045	-0.0020852371	TRUE	12
6431	0.9557661323	-0.0020825117	FALSE	7
10411	0.0206096872	-0.0020778414	FALSE	9
9612	0.9994280431	-0.0020239122	FALSE	11
21384	0.0067751201	-0.0020181654	TRUE	12
39433	0.0273191237	-0.0019915493	FALSE	7
22393	0.0090699691	-0.0019829158	FALSE	11
6600	0.0120740593	-0.0019822416	FALSE	10
31397	0.9969581356	-0.0019716033	TRUE	11
11432	0.0458937167	-0.0019714955	FALSE	7
3574	0.9860646259	-0.0019663098	TRUE	7
4574	0.9860646259	-0.0019663098	TRUE	7
30412	0.9950963796	-0.0019526067	FALSE	9
24452	0.9265445671	-0.0019524749	FALSE	5
17402	0.0099869656	-0.0019454728	FALSE	10
27424	0.0290254351	-0.0019001755	TRUE	8
40445	0.0362811063	-0.0018969809	TRUE	6
23413	0.0089794838	-0.0018810256	FALSE	9
42417	0.9946038561	-0.0018804834	TRUE	9
33444	0.0552050943	-0.0018754534	TRUE	6
45446	0.0351584261	-0.0018645042	TRUE	6
25417	0.9820070997	-0.0018606471	TRUE	9
20403	0.9963390737	-0.0018599902	FALSE	10
19424	0.9810865765	-0.0018495152	TRUE	8
28383	0.0032015078	-0.0018486425	FALSE	12
28417	0.0221647122	-0.0018322047	TRUE	9
10414	0.0316258447	-0.0018196714	TRUE	9
24405	0.992129706	-0.0018139271	TRUE	10
14402	0.994268846	-0.0018136965	FALSE	10
14431	0.9773149916	-0.0018126552	FALSE	7
15605	0.9994367456	-0.0018006474	TRUE	10
10401	0.0169740294	-0.0017659231	FALSE	10
19435	0.9625039367	-0.0017654077	TRUE	7
35415	0.0067724211	-0.0017624927	TRUE	9
9457	0.2757974172	-0.0017563228	TRUE	5
40436	0.021175122	-0.0017413361	TRUE	7
26443	0.9714408886	-0.0017148341	FALSE	6
36423	0.9902298914	-0.0016984273	FALSE	8
52464	0.0149558669	-0.0016779489	TRUE	4
49475	0.934182841	-0.0016746437	TRUE	3
53476	0.0431225361	-0.0016390619	TRUE	3
33407	0.0121420938	-0.0016371204	TRUE	10
11431	0.0475248575	-0.0016311408	FALSE	7
51444	0.0073058227	-0.0016204878	TRUE	6
50467	0.9724272658	-0.0016192094	TRUE	4
12426	0.9584364867	-0.0016183611	TRUE	8
27403	0.0140551467	-0.0016178015	FALSE	10
18617	4.082679536346841E-4	-0.0016121008	TRUE	11
32443	0.9804224989	-0.0015741148	FALSE	6
12457	0.8178320254	-0.0015578389	TRUE	5
39405	0.0051272714	-0.0015443679	TRUE	10
16457	0.2216622782	-0.0015250524	TRUE	5
33416	0.0165426536	-0.0015221539	TRUE	9
20542	0.1306328303	-0.0015099905	FALSE	4
13456	0.8762556985	-0.0015081323	TRUE	5
30404	0.9962513088	-0.0015002351	TRUE	10
25397	0.9949192253	-0.0014890961	TRUE	11
5573	0.9753839014	-0.0014866263	FALSE	7
29472	0.1718911002	-0.0014843523	FALSE	3
50476	0.9740955809	-0.0014828052	TRUE	3
45452	0.0332939219	-0.001472877	FALSE	5
43463	0.9512436103	-0.0014543426	FALSE	4
50487	0.8699404986	-0.001453859	TRUE	2
33376	0.0025990398	-0.0014523294	TRUE	13
11573	0.9767935442	-0.0014457747	FALSE	7
42424	0.9964239307	-0.001437962	TRUE	8
38463	0.9561157968	-0.0014367672	FALSE	4
27407	0.0217037696	-0.0014262594	TRUE	10
25386	0.9975801476	-0.0014249772	TRUE	12
25383	0.998107684	-0.0014197987	FALSE	12
19407	0.9901098112	-0.0014122561	TRUE	10
6584	0.017385159	-0.0014080929	TRUE	8
31426	0.9864653344	-0.0014076603	TRUE	8
50473	0.9740464751	-0.0014056624	FALSE	3
19434	0.9704485576	-0.0013991936	TRUE	7
3566	0.9761644194	-0.0013964454	TRUE	6
29405	0.0062156121	-0.0013883198	TRUE	10
19391	0.9965840755	-0.0013855505	FALSE	11
12602	0.0043082182	-0.0013704154	FALSE	10
30403	0.9953369904	-0.0013676445	FALSE	10
3561	0.958884521	-0.0013575633	FALSE	6
49465	0.9744423811	-0.0013513996	TRUE	4
13627	6.037518337924802E-5	-0.0013492317	TRUE	12
14592	0.0133276704	-0.0013333343	FALSE	9
4431	0.0766213702	-0.0013326492	FALSE	7
1562	0.089345129	-0.0013318321	FALSE	6
27411	0.0125364244	-0.0013302349	FALSE	9
27453	0.1536954691	-0.0013284291	FALSE	5
32432	0.9924921084	-0.0013207161	FALSE	7
43477	0.8166731179	-0.001315763	TRUE	3
27412	0.0112061895	-0.0013130806	FALSE	9
29453	0.0760638139	-0.0013107679	FALSE	5
27404	0.0090309758	-0.0013012794	TRUE	10
33395	0.0049179464	-0.0013001547	TRUE	11
39432	0.0167074924	-0.001300096	FALSE	7
36484	0.7220279163	-0.0012972271	TRUE	2
51464	0.034256818	-0.0012970822	TRUE	4
53465	0.0126542499	-0.0012829462	TRUE	4
30407	0.9916705264	-0.0012651048	TRUE	10
16414	0.0237473545	-0.0012648452	TRUE	9
50463	0.9919462711	-0.0012603658	FALSE	4
18401	0.9942957605	-0.0012579485	FALSE	10
25453	0.9289502291	-0.0012524259	FALSE	5
24402	0.9957845924	-0.0012499996	FALSE	10
15602	0.9981852784	-0.0012442043	FALSE	10
41433	0.0069147756	-0.0012214546	FALSE	7
48462	0.9782015898	-0.0012132663	FALSE	4
36426	0.9884500242	-0.001195944	TRUE	8
11462	0.1694306104	-0.0011886881	FALSE	4
11413	0.0258679645	-0.0011830485	FALSE	9
30377	0.9982991479	-0.001182674	TRUE	13
49474	0.9743211357	-0.0011738817	TRUE	3
12435	0.9401305638	-0.0011644058	TRUE	7
18587	0.0082478419	-0.0011553085	TRUE	8
27395	0.0086021681	-0.0011509948	TRUE	11
18464	0.8415112794	-0.0011494986	TRUE	4
13405	0.9919604802	-0.0011437665	TRUE	10
13441	0.9532091293	-0.0011388036	FALSE	6
47453	0.0158805155	-0.0011355311	FALSE	5
45387	0.0020537612	-0.0011288616	TRUE	12
34413	0.0090219238	-0.0011264676	FALSE	9
21407	0.0303977895	-0.0011183778	TRUE	10
45397	0.0024151808	-0.0011158032	TRUE	11
42444	0.9874357937	-0.0011135624	TRUE	6
51433	0.0053053239	-0.0011008565	FALSE	7
31406	0.9968044685	-0.0010884111	TRUE	10
5581	0.9852117115	-0.0010828999	FALSE	8
35433	0.016378343	-0.0010765831	FALSE	7
28413	0.010643391	-0.0010738044	FALSE	9
31437	0.9699576652	-0.0010696291	TRUE	7
45416	0.0040225027	-0.0010618523	TRUE	9
27442	0.0719041557	-0.0010599184	FALSE	6
3465	0.3323061326	-0.0010560793	TRUE	4
39415	0.0073619381	-0.0010460255	TRUE	9
49455	0.989903668	-0.0010445091	TRUE	5
28393	0.0041825614	-0.0010443642	FALSE	11
25371	0.9988729442	-0.0010329255	FALSE	13
25381	0.9987569023	-0.0010312985	FALSE	12
14380	0.9974063016	-0.0010298293	FALSE	12
29513	0.7358505322	-0.0010292484	FALSE	1
51446	0.0140289578	-0.0010129712	TRUE	6
48455	0.9772514731	-0.0010106539	TRUE	5
37477	0.779157418	-0.001009134	TRUE	3
37423	0.9947493412	-0.0010085077	FALSE	8
39416	0.008011237	-0.0010035285	TRUE	9
563	0.0703955869	0	FALSE	6
2600	0.0165848992	0	FALSE	10
2610	0.0085690717	0	FALSE	11
3571	0.974767974	-0	FALSE	7
4410	0.018793252	-0	FALSE	9
4411	0.018793252	-0	FALSE	9
4580	0.9840983161	-0	FALSE	8
4610	0.9955192557	-0	FALSE	11
4611	0.9955192557	-0	FALSE	11
5400	0.0120740593	-0	FALSE	10
5401	0.0120740593	-0	FALSE	10
5410	0.018793252	-0	FALSE	9
5420	0.0331604405	-0	FALSE	8
5421	0.0331604405	-0	FALSE	8
5594	0.9933388394	-0	TRUE	9
5600	0.9933388394	-0	FALSE	10
5601	0.9933388394	-0	FALSE	10
5610	0.9955192557	-0	FALSE	11
5611	0.9955192557	-0	FALSE	11
5612	0.9955192557	-0	FALSE	11
6370	0.9993380896	0	FALSE	13
6391	0.9943157075	0	FALSE	11
7370	0.9993380896	0	FALSE	13
7411	0.9820415099	0	FALSE	9
8370	0.9993380896	0	FALSE	13
8410	0.9935263397	0	FALSE	9
8600	0.0140563009	0	FALSE	10
8603	0.0140563009	0	FALSE	10
8620	0.0031052671	0	FALSE	12
8621	0.0031052671	0	FALSE	12
9403	0.0152081064	-0	FALSE	10
9614	0.9974041309	-0	TRUE	11
10380	0.0025640705	-0	FALSE	12
10614	0.9974041309	-0	TRUE	11
11380	0.0025640705	-0	FALSE	12
11381	0.0025640705	-0	FALSE	12
11392	0.0044328036	-0	FALSE	11
11400	0.0075719782	-0	FALSE	10
11401	0.0075719782	-0	FALSE	10
11650	0.99997688	-0	FALSE	15
12340	0.9994708397	0	FALSE	16
14350	0.99997688	0	FALSE	15
14366	0.9994708397	0	TRUE	14
14371	0.9994708397	0	FALSE	13
14390	0.9974542692	0	FALSE	11
14391	0.9974542692	0	FALSE	11
14392	0.9974542692	0	FALSE	11
14621	0.0029338514	0	FALSE	12
14630	0.0014096069	0	FALSE	13
14641	0.0015782976	0	FALSE	14
16383	0.0023418776	-0	FALSE	12
17370	0.0010203944	-0	FALSE	13
17380	0.0023418776	-0	FALSE	12
17383	0.0023418776	-0	FALSE	12
17390	0.0041340948	-0	FALSE	11
17391	0.0041340948	-0	FALSE	11
17393	0.0041340948	-0	FALSE	11
17640	0.9995968033	-0	FALSE	14
17641	0.9995968033	-0	FALSE	14
17643	0.9995968033	-0	FALSE	14
17660	0.99997688	-0	FALSE	16
18640	2.415755629221943E-4	0	FALSE	14
19650	6.037518337924802E-5	0	FALSE	15
20633	0.0013949118	0	FALSE	13
20640	2.415755629221943E-4	0	FALSE	14
20641	2.415755629221943E-4	0	FALSE	14
21615	0.9994203061	-0	TRUE	11
22340	3.2356711560490854E-5	-0	FALSE	16
22367	4.857321779960859E-4	-0	TRUE	14
23360	1.92744239907416E-4	-0	FALSE	14
23373	4.857321779960859E-4	-0	FALSE	13
23640	0.9998901429	-0	FALSE	14
23651	0.9999649196	-0	FALSE	15
23652	0.9999649196	-0	FALSE	15
24355	0.9997911018	0	TRUE	15
24376	0.9986798016	0	TRUE	13
26360	0.9999765823	0	FALSE	14
26361	0.9999765823	0	FALSE	14
26362	0.9999765823	0	FALSE	14
26372	0.9999058697	0	FALSE	13
26653	1.4443059883551953E-4	0	FALSE	15
26660	4.196595054308603E-5	0	FALSE	16
26661	4.196595054308603E-5	0	FALSE	16
26690	2.455746963225747E-6	0	FALSE	19
27320	3.682315705488112E-6	-0	FALSE	18
27340	4.196595054308603E-5	-0	FALSE	16
28310	2.455746963225747E-6	-0	FALSE	19
28320	3.682315705488112E-6	-0	FALSE	18
28340	4.196595054308603E-5	-0	FALSE	16
28372	4.0934003010116083E-4	-0	FALSE	13
29320	3.682315705488112E-6	-0	FALSE	18
29321	3.682315705488112E-6	-0	FALSE	18
29340	4.196595054308603E-5	-0	FALSE	16
29350	2.972229087268916E-5	-0	FALSE	15
29360	1.0890473035284045E-4	-0	FALSE	14
29660	0.9999922884	-0	FALSE	16
29673	0.9999998676	-0	FALSE	17
29680	0.9999994704	-0	FALSE	18
30320	0.9999994704	0	FALSE	18
31340	0.9999985738	0	FALSE	16
31364	0.9999520478	0	TRUE	14
31643	1.4214126612474638E-4	0	FALSE	14
31680	3.0677265950064217E-6	0	FALSE	18
31692	0	0	FALSE	19
32320	0.9999994704	0	FALSE	18
32330	0.9999998025	0	FALSE	17
32340	0.9999985738	0	FALSE	16
32350	0.9999968362	0	FALSE	15
32351	0.9999968362	0	FALSE	15
32651	2.415049253191198E-5	0	FALSE	15
