51426,0.00224056
51436,0.00570117
51446,0.01341845
51456,0.03237077
51466,0.07778082
51476,0.17548728
51486,0.435513
51496,0.693015
51506,0.909601
51407,7.8027E-4
51417,0.0020326
51427,0.005172
51437,0.01217299
51447,0.0293662
51457,0.0705614
51467,0.15919899
51477,0.29999503
51487,0.495283
51497,0.691071
51507,0.914081
50400,0.9999995
50410,0.9999985
50420,0.9999947
50430,0.999982
50440,0.9999384
50450,0.9997898
50460,0.9992827
50470,0.9976958
50480,0.9925986
50490,0.9714015
50500,0.627372
50510,0.1774692
50520,0.0787335
50530,0.0325983
50540,0.0130393
50550,0.0052157
50560,0.0020863
50570,8.345E-4
50580,3.338E-4
50590,1.335E-4
50600,5.34E-5
50401,0.9999986
50411,0.9999951
50421,0.9999832
50431,0.9999427
50441,0.9998043
50451,0.9993322
50461,0.9978549
50471,0.9931096
50481,0.9733761
50491,0.9341668
50501,0.5956113
50511,0.1683173
50521,0.074949
50531,0.0308494
50541,0.0123398
50551,0.0049359
50561,0.0019744
50571,7.897E-4
50581,3.159E-4
50591,1.264E-4
50601,5.05E-5
50402,0.9999985
50412,0.999995
50422,0.999983
50432,0.9999421
50442,0.9998024
50452,0.9993256
50462,0.9978334
50472,0.9930407
50482,0.9731098
50492,0.9060624
50502,0.5533953
50512,0.1585381
50522,0.0707776
50532,0.0291599
50542,0.011664
50552,0.0046656
50562,0.0018662
50572,7.465E-4
50582,2.986E-4
50592,1.194E-4
50602,4.78E-5
50403,0.9999952
50413,0.9999838
50423,0.9999446
50433,0.9998108
50443,0.9993544
50453,0.997926
50463,0.993338
50473,0.9742585
50483,0.9351429
50493,0.8714819
50503,0.5422401
50513,0.1541683
50523,0.0693759
50533,0.0286646
50543,0.0114658
50553,0.0045863
50563,0.0018345
50573,7.338E-4
50583,2.935E-4
50593,1.174E-4
50603,4.7E-5
50404,0.9999985
50414,0.999995
50424,0.9999829
50434,0.9999415
50444,0.9998004
50454,0.9993188
50464,0.9978117
50474,0.9929711
50484,0.9728409
50494,0.8923918
50504,0.524095
50514,0.1528996
50524,0.0672077
50534,0.0274624
50544,0.0109849
50554,0.004394
50564,0.0017576
50574,7.03E-4
50584,2.812E-4
50594,1.125E-4
50604,4.5E-5
50405,0.9999952
50415,0.9999836
50425,0.999944
50435,0.9998089
50445,0.9993479
50455,0.9979052
50465,0.9932713
50475,0.9740011
50485,0.9344943
50495,0.8486117
50505,0.5095464
50515,0.1496301
50525,0.0645681
50535,0.026967
50545,0.0107868
50555,0.0043147
50565,0.0017259
50575,6.904E-4
50585,2.761E-4
50595,1.105E-4
50605,4.42E-5
50406,0.9999951
50416,0.9999833
50426,0.9999429
50436,0.9998051
50446,0.9993349
50456,0.9978633
50466,0.9931368
50476,0.9734811
50486,0.8727544
50496,0.8053491
50506,0.5041017
50516,0.1425727
50526,0.0638046
50536,0.0268914
50546,0.0107566
50556,0.0043026
50566,0.0017211
50576,6.884E-4
50586,2.754E-4
50596,1.101E-4
50606,4.41E-5
50407,0.9999845
50417,0.9999472
50427,0.9998198
50437,0.9993851
50447,0.9980247
50457,0.9936552
50467,0.9754843
50477,0.9364146
50487,0.8740019
50497,0.7689376
50507,0.4803994
50517,0.1375319
50527,0.0604477
50537,0.0247929
50547,0.0099172
50557,0.0039669
50567,0.0015867
50577,6.347E-4
50587,2.539E-4
50597,1.016E-4
50607,4.06E-5
49400,0.99999432
49410,0.99998363
49420,0.99995281
49430,0.99986402
49440,0.99960812
49450,0.99887067
49460,0.99674545
49470,0.99092619
49480,0.97550702
49490,0.92607719
49500,0.57966328
49510,0.16560278
49520,0.07354087
49530,0.03024793
49540,0.01260469
49550,0.00516792
49560,0.00211885
49570,8.6873E-4
49580,3.5618E-4
49590,1.4603E-4
49600,5.987E-5
49401,0.99998483
49411,0.99995629
49421,0.99987403
49431,0.99963699
49441,0.99895385
49451,0.99698517
49461,0.99159452
49471,0.97731105
49481,0.93152198
49491,0.84455438
49501,0.5131461
49511,0.14905614
49521,0.06600405
49531,0.02718431
49541,0.0113651
49551,0.00465969
49561,0.00191047
49571,7.8329E-4
49581,3.2115E-4
49591,1.3167E-4
49601,5.399E-5
49402,0.99998403
49412,0.99995399
49422,0.9998674
49432,0.99961788
49442,0.99889879
49452,0.99682649
49462,0.99115213
49472,0.97611689
49482,0.92791787
49492,0.80687097
49502,0.45026939
49512,0.13446172
49522,0.05911124
49532,0.02452617
49542,0.010061
49552,0.00412501
49562,0.00169125
49572,6.9341E-4
49582,2.843E-4
49592,1.1656E-4
49602,4.779E-5
49403,0.99995625
49413,0.99987393
49423,0.99963668
49433,0.99895298
49443,0.99698264
49453,0.99158748
49463,0.97729204
49473,0.9314646
49483,0.81637369
49493,0.71874321
49503,0.429677
49513,0.12567556
49523,0.05578541
49533,0.02277626
49543,0.00987413
49553,0.00404839
49563,0.00165984
49573,6.8053E-4
49583,2.7902E-4
49593,1.144E-4
49603,4.69E-5
49404,0.99998395
49414,0.99995376
49424,0.99986674
49434,0.99961596
49444,0.99889326
49454,0.99681054
49464,0.99110766
49474,0.97599688
49484,0.92755565
49494,0.69997038
49504,0.35198315
49514,0.1115453
49524,0.04856075
49534,0.01991266
49544,0.00804305
49554,0.00329765
49564,0.00135204
49574,5.5434E-4
49584,2.2728E-4
49594,9.318E-5
49604,3.821E-5
49405,0.99995536
49415,0.99987136
49425,0.99962927
49435,0.99893161
49445,0.99692106
49455,0.99141579
49465,0.97682861
49475,0.93006592
49485,0.81262621
49495,0.65161989
49505,0.31214428
49515,0.10310602
49525,0.04417687
49535,0.01768137
49545,0.00735799
49555,0.00301678
49565,0.00123688
49575,5.0712E-4
49585,2.0792E-4
49595,8.525E-5
49605,3.495E-5
49406,0.99995445
49416,0.99986873
49426,0.9996217
49436,0.9989098
49446,0.99685823
49456,0.9912406
49466,0.97635573
49476,0.92863869
49486,0.80880226
49496,0.55680445
49506,0.30163664
49516,0.09393183
49526,0.04183332
49536,0.01635403
49546,0.00673791
49556,0.00276255
49566,0.00113264
49576,4.6438E-4
49586,1.904E-4
49596,7.806E-5
49606,3.201E-5
49407,0.99987456
49417,0.9996385
49427,0.99895821
49437,0.99699773
49447,0.99162954
49457,0.97740558
49467,0.93180728
49477,0.81729182
49487,0.7201495
49497,0.52900844
49507,0.28363519
49517,0.09011113
49527,0.03984107
49537,0.01548325
49547,0.0065272
49557,0.00267615
49567,0.00109722
49577,4.4986E-4
49587,1.8444E-4
49597,7.562E-5
49607,3.1E-5
48400,0.99996661
48410,0.99991438
48420,0.99978047
48430,0.99943711
48440,0.9985567
48450,0.99629923
48460,0.99085559
48470,0.97754372
48480,0.9452157
48490,0.8640994
48500,0.52099601
48510,0.15173786
48520,0.06715382
48530,0.02752093
48540,0.01139389
48550,0.0046715
48560,0.00191531
48570,7.8528E-4
48580,3.2196E-4
48590,1.3201E-4
48600,5.412E-5
48401,0.99991693
48411,0.99978701
48421,0.99945387
48431,0.99859967
48441,0.99640942
48451,0.99112787
48461,0.97821236
48471,0.94684693
48481,0.86814591
48491,0.75366172
48501,0.43621216
48511,0.12889538
48521,0.05663089
48531,0.02314414
48541,0.00949952
48551,0.0038948
48561,0.00159687
48571,6.5472E-4
48581,2.6843E-4
48591,1.1006E-4
48601,4.512E-5
48402,0.99991524
48412,0.99978266
48422,0.99944273
48432,0.9985711
48442,0.99633614
48452,0.99094681
48462,0.97776772
48472,0.94576217
48482,0.86545501
48492,0.67888558
48502,0.3484871
48512,0.10797599
48522,0.04810417
48532,0.01947147
48542,0.00774487
48552,0.0031754
48562,0.00130191
48572,5.3378E-4
48582,2.1885E-4
48592,8.973E-5
48602,3.679E-5
48403,0.99980369
48413,0.99949664
48423,0.99870932
48433,0.99669057
48443,0.99182258
48453,0.97991838
48463,0.95100892
48473,0.87847035
48483,0.7099489
48493,0.57579937
48503,0.30726124
48513,0.09459246
48523,0.04296866
48533,0.0167851
48543,0.00707718
48553,0.00290164
48563,0.00118967
48573,4.8777E-4
48583,1.9998E-4
48593,8.199E-5
48603,3.362E-5
48404,0.99991481
48414,0.99978157
48424,0.99943993
48434,0.99856392
48444,0.99631773
48454,0.99090132
48464,0.977656
48474,0.94548962
48484,0.8647789
48494,0.59978735
48504,0.24558487
48514,0.08759968
48524,0.03695911
48534,0.01550534
48544,0.00625584
48554,0.0025649
48564,0.00105161
48574,4.3116E-4
48584,1.7678E-4
48594,7.248E-5
48604,2.972E-5
48405,0.99979551
48415,0.99947566
48425,0.99865554
48435,0.99655268
48445,0.99148185
48455,0.97908164
48465,0.94896763
48475,0.87340662
48485,0.69786344
48495,0.48628939
48505,0.21079752
48515,0.07416894
48525,0.03136587
48535,0.01272354
48545,0.00531456
48555,0.00217897
48565,8.9338E-4
48575,3.6628E-4
48585,1.5018E-4
48595,6.157E-5
48605,2.524E-5
48406,0.99978918
48416,0.99945945
48426,0.99861396
48436,0.99644606
48446,0.99121841
48456,0.97843469
48466,0.94738931
48476,0.86949136
48486,0.68851901
48496,0.41321973
48506,0.19627547
48516,0.06625522
48526,0.02745776
48536,0.01217331
48546,0.00465855
48556,0.00191001
48566,7.831E-4
48576,3.2107E-4
48586,1.3164E-4
48596,5.397E-5
48606,2.213E-5
48407,0.9995067
48417,0.99873514
48427,0.99675676
48437,0.99198613
48447,0.98032001
48457,0.95198874
48467,0.88090094
48477,0.73025248
48487,0.60549341
48497,0.38260053
48507,0.1782058
48517,0.06183247
48527,0.02561998
48537,0.00949251
48547,0.00351404
48557,0.00144076
48567,5.9071E-4
48577,2.4219E-4
48587,9.93E-5
48597,4.071E-5
48607,1.669E-5
54770,0.0
54720,0.0
54710,0.0
54700,0.0
54690,0.0
54680,0.0
54670,0.0
54660,0.0
54650,0.0
54640,0.0
54630,0.0
54620,0.0
54610,0.0
54600,0.0
54590,0.0
54580,0.0
54570,0.0
54560,0.0
54550,0.0
54540,0.0
54530,0.0
54520,0.0
54510,0.0
53540,1.0
53530,1.0
53520,1.0
53517,1.0
53516,1.0
53515,1.0
53514,1.0
53513,1.0
53512,1.0
53511,1.0
53510,1.0
53397,8.220666666666666E-6
53396,3.288266666666666E-6
53395,2.8104347826086956E-6
53394,1.7113299232736571E-6
53393,3.515463565891473E-6
53392,1.3068668700979314E-6
53391,1.1249652352803633E-6
53390,4.4955834326898747E-7
53387,1.9257142857142856E-6
53386,7.546583850931678E-7
53385,4.5343148763381315E-7
53384,2.6306612048569604E-7
53383,6.21969056261119E-7
53382,2.744748084217893E-7
53381,2.772449807139583E-7
53380,8.016974716996139E-8
53377,9.628571428571428E-7
53376,1.6070931932576618E-7
53375,0.0
53374,0.0
53373,4.166521009041952E-7
53372,1.2915458232737266E-7
53371,1.3112197604372632E-7
53370,3.059463637634538E-8
53367,1.8866459627329194E-7
53366,0.0
53365,6.457729116368633E-8
53364,3.278049401093158E-8
53363,1.1324654638270611E-7
53362,4.750186458714106E-8
53361,4.5710578472939955E-8
53360,1.2839524853870884E-8
53357,9.433229813664597E-8
53356,6.457729116368633E-8
53355,4.7166149068322986E-8
53354,0.0
53353,2.9654120645621725E-8
53352,1.5002688537740486E-8
53351,9.748554816789102E-9
53350,6.196966864556994E-9
53346,0.0
53344,0.0
53343,0.0
53342,0.0
53341,0.0
53340,0.0
53334,0.0
53332,0.0
53331,0.0
53330,0.0
53327,0.0
53325,0.0
53324,0.0
53321,0.0
53320,0.0
53317,0.0
53313,0.0
53311,0.0
53310,0.0
53303,0.0
53301,0.0
53291,0.0
53290,0.0
53285,0.0
53282,0.0
53280,0.0
53230,0.0
52540,1.0
52530,1.0
52520,1.0
52517,1.0
52516,1.0
52515,1.0
52514,1.0
52513,1.0
52512,1.0
52511,1.0
52510,1.0
52397,2.9518363636363636E-5
52396,2.7464326060606063E-5
52395,4.719960276440293E-5
52394,9.185598755703983E-6
52393,2.2089745730516196E-5
52392,1.559023700091295E-5
52391,9.407775841557059E-6
52390,3.839385145578493E-6
52387,2.0320813852813855E-5
52386,8.313173702298393E-6
52385,4.148675753556969E-6
52384,4.735370380085153E-6
52383,9.757430689678955E-6
52382,3.5316052833211623E-6
52381,3.7333483843257723E-6
52380,1.0422156684484862E-6
52377,9.655000661659573E-6
52376,9.655000661659573E-6
52375,4.667141672391814E-6
52374,5.344649811330759E-8
52373,2.9506516668779625E-6
52372,1.4979035810786375E-6
52371,1.1114965388266745E-6
52370,3.767562892372632E-7
52366,3.5316052833211623E-6
52365,1.953373151619297E-6
52364,3.019130408062208E-7
52363,2.021498584057852E-6
52362,8.669921166381039E-7
52361,5.104570325239932E-7
52360,1.608979769482938E-7
52357,0.0
52356,1.953373151619297E-6
52355,4.7166149068322986E-8
52354,0.0
52353,3.5115213411997473E-7
52352,7.501344268870243E-9
52351,1.355244458923071E-7
52350,3.706784311943394E-8
52347,0.0
52346,8.669921166381039E-7
52345,1.2375621677264793E-8
52343,0.0
52342,0.0
52341,7.881746514891853E-8
52340,2.488972583650059E-8
52337,0.0
52336,1.2375621677264793E-8
52335,0.0
52333,0.0
52332,1.5763493029783705E-8
52330,4.503855151366773E-9
52325,0.0
52321,0.0
52320,0.0
52317,0.0
52314,0.0
52313,0.0
52311,0.0
52310,0.0
52303,0.0
52301,0.0
52300,0.0
52291,0.0
52290,0.0
52286,0.0
52284,0.0
52281,0.0
52280,0.0
52230,0.0
51720,1.0
51710,1.0
51700,1.0
51690,1.0
51680,1.0
51670,1.0
51660,1.0
51650,1.0
51640,1.0
51630,1.0
51620,1.0
51610,1.0
51600,1.0
51590,1.0
51580,1.0
51570,1.0
51560,1.0
51550,1.0
51540,1.0
51530,1.0
51520,1.0
51517,1.0
51516,1.0
51515,1.0
51514,1.0
51513,1.0
51512,1.0
51511,1.0
51510,1.0
51397,6.408999999999999E-4
51396,1.1878554075757577E-4
51395,1.6132918943722943E-4
51394,6.111333333333334E-5
51393,1.628624734918302E-4
51392,5.485707256569747E-5
51391,5.2953092211198725E-5
51390,2.2460083381100373E-5
51387,3.5436E-4
51386,8.1467799377852E-5
51385,8.389557029212161E-5
51384,4.735370380085153E-6
51383,5.826161417423519E-5
51382,1.963224386674539E-5
51381,2.416183504557914E-5
51380,8.42199641123024E-6
51375,3.7333483843257723E-6
51374,8.74875546082537E-6
51373,3.35993709849144E-5
51372,1.5189253298162704E-5
51371,8.65082250952512E-6
51370,3.026457575112624E-6
51367,5.826161417423519E-5
51366,5.344649811330759E-8
51364,3.019130408062208E-7
51363,1.3269521702093318E-5
51362,3.2612589638854433E-6
51361,3.235265801125098E-6
51360,1.0326204715469884E-6
51356,5.344649811330759E-8
51353,3.5115213411997473E-7
51352,1.793267391944225E-7
51351,1.4100543835090117E-7
51350,1.1547356586129079E-7
51345,5.180047061281405E-8
51344,9.640295448185761E-8
51343,0.0
51342,8.966336959721125E-8
51341,5.235885022766278E-8
51340,4.077123357654681E-8
51335,0.0
51333,4.125207225754931E-9
51332,3.778143978665328E-8
51331,1.235906945358937E-8
51330,1.3777776845831605E-8
51323,0.0
51321,0.0
51320,0.0
51312,0.0
51311,0.0
51310,0.0
51303,0.0
51302,0.0
51301,0.0
51300,0.0
51290,0.0
51286,0.0
51283,0.0
51281,0.0
51280,0.0
51230,0.0
50771,0.0
50770,0.0
50745,0.0
50725,0.0
50723,0.0
50721,0.0
50720,0.0
50716,0.0
50713,0.0
50711,0.0
50710,0.0
50707,0.0
50703,0.0
50701,0.0
50697,0.0
50696,0.0
50695,0.0
50692,0.0
50691,0.0
50690,0.0
50687,0.0
50685,0.0
50682,0.0
50681,0.0
50680,0.0
50676,1.3777776845831605E-8
50674,1.3777776845831605E-8
50673,4.592592281943868E-9
50672,1.0716048657869027E-8
50671,1.1481480704859671E-8
50670,1.3012344798840961E-8
50667,4.077123357654681E-8
50666,4.077123357654681E-8
50665,2.7274505211189208E-8
50664,3.627232412142761E-8
50663,4.077123357654681E-8
50662,3.177341466630841E-8
50661,3.7765715084679036E-8
50660,3.74413778821384E-8
50657,7.81223997189188E-8
50656,8.907315194800307E-8
50655,9.05727884330428E-8
50654,7.661964047298492E-8
50653,1.0066434832175939E-7
50652,9.810752612941289E-8
50651,1.0602922173542407E-7
50650,1.0789422881262916E-7
50647,1.0326204715469884E-6
50646,1.0326204715469884E-6
50645,5.656332539455023E-7
50644,7.225261907112323E-7
50643,9.802011760137113E-7
50642,9.164916692523006E-7
50641,9.432790863656755E-7
50640,1.0026493292707755E-6
50637,2.368626754308493E-6
50636,2.9168191049786026E-6
50635,2.2368654252123435E-6
50634,2.095382427792349E-6
50633,1.9156532268019315E-6
50632,2.486803784112916E-6
50631,2.625763507157239E-6
50630,2.7772289541912207E-6
50627,5.213342408980823E-6
50626,4.997331464228483E-6
50625,7.271586403102103E-6
50624,7.3783922822028925E-6
50623,7.194493466863044E-6
50622,7.148383330733592E-6
50621,7.6267189346977735E-6
50620,7.944806164198689E-6
50617,1.730563435977807E-5
50616,1.663440380085211E-5
50615,1.7424935760994517E-5
50614,1.6992801324698625E-5
50613,1.873344713581438E-5
50612,1.95116178465656E-5
50611,2.0814254295333256E-5
50610,2.1517846229595533E-5
50397,0.999995205
50396,0.9999989217857143
50395,0.9999975387781955
50394,0.9999995500000001
50393,0.9999982162931034
50392,0.9999996493340558
50391,0.9999991439207486
50390,0.9999997959308776
50387,0.9999976025
50386,1.0
50385,0.9999995337936903
50384,0.9999998437848708
50383,0.9999994773640222
50382,0.9999998727713982
50381,0.9999998786669033
50380,0.9999999670548589
50377,0.9999985
50376,0.99999925
50375,0.9999996459484226
50374,0.9999999653064717
50373,0.999999852951073
50372,0.9999999338354213
50371,0.9999999493173211
50370,0.9999999854826097
50365,1.0
50364,0.9999999867670842
50363,1.0
50362,0.9999999867670842
50361,0.9999999981697143
50360,0.9999999986906962
50357,1.0
50355,1.0
50354,1.0
50353,1.0
50352,1.0
50351,0.999999997865361
50350,0.9999999996837572
50347,1.0
50345,1.0
50343,1.0
50342,0.9999999993112114
50341,0.9999999999426009
50340,0.9999999999075236
50336,1.0
50335,1.0
50333,1.0
50332,0.9999999999426009
50331,1.0
50330,1.0
50325,1.0
50323,1.0
50322,1.0
50321,1.0
50320,1.0
50314,1.0
50311,1.0
50310,1.0
50303,1.0
50296,1.0
50295,1.0
50290,1.0
50280,1.0
49745,0.0
49736,0.0
49723,0.0
49721,0.0
49720,0.0
49713,0.0
49710,0.0
49701,0.0
49700,0.0
49697,0.0
49693,0.0
49692,0.0
49691,0.0
49690,0.0
49687,0.0
49685,0.0
49683,0.0
49682,0.0
49680,0.0
49675,0.0
49672,5.358024328934513E-9
49671,1.1481480704859671E-8
49670,1.1864196728354993E-8
49667,2.268191292924534E-8
49665,1.1481480704859671E-8
49663,3.0961141205905435E-8
49662,2.122131095538255E-8
49661,2.9651496524722165E-8
49660,3.336844712258915E-8
49657,2.268191292924534E-8
49656,8.982297019052293E-8
49655,3.7765715084679036E-8
49654,3.74413778821384E-8
49653,6.591953475616705E-8
49652,8.788952815485032E-8
49651,9.532294938039585E-8
49650,1.0067941144331932E-7
49647,5.492166081554104E-7
49646,2.256585436031818E-7
49645,1.0602922173542407E-7
49644,1.0067941144331932E-7
49643,7.165912617359895E-7
49642,7.842138857373003E-7
49641,7.668584465123126E-7
49640,9.426026013784219E-7
49637,1.214983168447959E-6
49636,1.1609316232742464E-6
49635,1.2260049165002562E-6
49634,1.5490158785315624E-6
49633,1.9455591967169243E-6
49632,2.132177392102727E-6
49631,2.423724062313806E-6
49630,2.6611898807151645E-6
49627,4.505237233099833E-6
49626,2.8267414298455805E-6
49625,3.919909474212616E-6
49624,4.947695953111571E-6
49623,5.791936047915222E-6
49622,6.316665188313781E-6
49621,6.486505217040751E-6
49620,7.34367593764644E-6
49617,7.52664186960709E-6
49616,8.622640224500511E-6
49615,1.067091938022988E-5
49614,1.1511799981029686E-5
49613,1.4809249939221651E-5
49612,1.6159515810522125E-5
49611,1.817201668310352E-5
49610,2.00807525332706E-5
49397,0.9999594275000001
49396,0.9999880948660715
49395,0.9999843289439967
49394,0.9999931270674285
49393,0.9999829657441237
49392,0.9999937763466549
49391,0.9999936327970294
49390,0.9999976589316486
49387,0.9999731765142599
49386,0.999992367202285
49385,0.9999946567958495
49384,0.9999998301123013
49383,0.9999905293680393
49382,0.9999975529207449
49381,0.9999969369395436
49380,0.9999988958674576
49377,0.9999996722989484
49375,0.9999999191112688
49374,0.9999995341812424
49373,0.9999993877232002
49372,0.9999993787076029
49371,0.9999996558274108
49370,0.9999998550110688
49367,0.9999997815326322
49365,0.9999996938616
49364,0.999999986124847
49363,0.9999997376971161
49362,0.9999999040321659
49361,0.9999999548592972
49360,0.9999999770086139
49357,1.0
49353,0.9999999708552352
49352,1.0
49351,0.9999999863152609
49350,0.9999999965568311
49345,0.999999997865361
49343,0.9999999854276176
49342,0.9999999902646636
49341,0.9999999954747146
49340,0.9999999986146211
49336,1.0
49333,1.0
49332,0.9999999999713005
49331,1.0
49330,0.9999999999982063
49321,0.9999999995382071
49320,0.999999999846069
49317,1.0
49313,1.0
49311,0.9999999999991032
49310,1.0
49303,1.0
49301,1.0
49296,1.0
49295,1.0
49290,1.0
49286,1.0
49280,1.0
48736,0.0
48721,0.0
48720,0.0
48717,0.0
48713,0.0
48711,0.0
48710,0.0
48700,0.0
48693,0.0
48691,0.0
48690,0.0
48680,0.0
48676,0.0
48673,1.3777776845831605E-8
48671,6.378600391588706E-9
48670,1.0218517827325108E-8
48667,1.3777776845831605E-8
48663,1.5480570602952717E-8
48661,2.3983126156014387E-8
48660,3.180422696149336E-8
48657,1.822984488753847E-8
48654,3.74413778821384E-8
48653,5.3997112289009904E-8
48652,4.688189715450622E-8
48651,3.9404247468448305E-8
48650,7.872630218174185E-8
48647,2.0173738937587596E-7
48644,1.0067941144331932E-7
48643,4.1298160832479557E-7
48642,4.799047108732814E-7
48641,5.183259980256967E-7
48640,8.219383121538162E-7
48637,5.489299235994468E-7
48635,1.0448333876108753E-6
48634,1.0373917547227115E-6
48633,1.18187111978831E-6
48632,1.6600994831800283E-6
48631,1.9839465466402708E-6
48630,2.3909815292885493E-6
48627,2.9496999626286594E-6
48626,1.4769744445083687E-6
48625,2.1276080454311123E-6
48624,4.206758601493746E-6
48623,5.133606400749468E-6
48622,5.62277178170989E-6
48621,5.8236780760586785E-6
48620,6.7372463633037005E-6
48617,5.515185255433036E-6
48616,5.773300692882912E-6
48615,8.565154154343194E-6
48614,7.34367593764644E-6
48613,9.353986570231793E-6
48612,1.2430358374543284E-5
48611,1.5165868639901419E-5
48610,1.7983830368275012E-5
48397,0.9997526
48396,0.9999479359464287
48395,0.9999709527887994
48394,0.9999679268670475
48393,0.9999433144157586
48392,0.9999837280882781
48391,0.9999802234721856
48390,0.999992109263045
48387,0.9999417364705748
48385,0.999978729732434
48384,0.9999976589316486
48383,0.9999726761695364
48382,0.9999941136571346
48381,0.999988649249853
48380,0.9999958459233361
48377,0.9999946567958495
48376,0.9999975529207449
48375,0.9999984280254062
48374,0.9999995341812424
48373,0.9999967157221058
48372,0.999997297447696
48371,0.9999987569715024
48370,0.9999993844108785
48367,0.9999997815326322
48366,0.9999995341812424
48365,0.9999999854826097
48364,0.999999902904278
48363,0.9999997890057292
48362,0.9999998547121018
48361,0.9999992116672228
